stress_q,recovery_q,decay,stress_scale,recovery_scale,score,stage,fragility_quantile,horizon_weeks,prob_trigger,defensive_scale,recovery_floor,rel_tilt,stress_trigger_q,recovery_trigger_q,base_sharpe,ov_sharpe,ov_cagr,ov_maxdd,intervention_rate,recovery_rate,fold
0.9,0.8,0.8,1.0,0.8,-0.013878450056891306,ml_overlay,0.2,2.0,0.55,0.9,0.5,0.6,0.8,0.8,1.0606847674298214,1.0530946385988627,0.1439623543849642,-0.15443876059536876,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.013878450056891306,ml_overlay,0.2,2.0,0.55,0.9,0.5,0.6,0.9,0.7,1.0606847674298214,1.0530946385988627,0.1439623543849642,-0.15443876059536876,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.013878450056891306,ml_overlay,0.2,2.0,0.55,0.9,0.5,0.6,0.9,0.8,1.0606847674298214,1.0530946385988627,0.1439623543849642,-0.15443876059536876,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.35,0.55,0.8,0.7,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.35,0.55,0.8,0.8,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.35,0.55,0.9,0.7,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.35,0.55,0.9,0.8,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.35,0.6,0.8,0.7,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.35,0.6,0.8,0.8,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.35,0.6,0.9,0.7,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.35,0.6,0.9,0.8,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.5,0.55,0.8,0.7,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.5,0.55,0.8,0.8,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.5,0.55,0.9,0.7,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.5,0.55,0.9,0.8,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.5,0.6,0.8,0.7,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.5,0.6,0.8,0.8,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
0.9,0.8,0.8,1.0,0.8,-0.01729287542467879,ml_overlay,0.2,2.0,0.55,0.85,0.5,0.6,0.9,0.7,1.0606847674298214,1.0476460887921524,0.13945703647111807,-0.15231675178210635,0.27049180327868855,0.0,1
